SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,DRAFT_YEAR
2021,1630548,Johnny,Juzang,Johnny Juzang,SG,77.5,6'5.5'',79.0,6'7.0'',209.00,82.5,6'10.5'',100.5,8'4.5'',8.0,8.5,9.5,31.0,36.5,11.13,3.08,3.13,,,,,,,17-25,,,,,,,,,,,,,24-30,,,,17-25,2021
2021,1630557,Corey,Kispert,Corey Kispert,SF,78.0,6'6.0'',79.25,6'7.25'',223.80,79.0,6'7.0'',102.0,8'6.0'',6.8,8.75,10.0,30.0,37.5,10.91,2.99,3.12,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630228,Jonathan,Kuminga,Jonathan Kuminga,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630639,AJ,Lawson,AJ Lawson,SG-SF,77.5,6'5.5'',78.75,6'6.75'',179.20,78.75,6'6.75'',99.5,8'3.5'',4.4,8.5,9.25,33.0,41.0,11.0,3.01,2.98,,,,,,,15-25,,,,,,,,,,,,,19-30,,,,16-25,2021
2021,1630575,Scottie,Lewis,Scottie Lewis,SF,76.0,6'4.0'',77.25,6'5.25'',187.60,84.0,7'0.0'',101.5,8'5.5'',4.7,8.75,9.75,34.0,42.0,10.45,3.03,2.98,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630587,Isaiah,Livers,Isaiah Livers,SF,77.75,6'5.75'',79.25,6'7.25'',231.80,81.25,6'9.25'',104.5,8'8.5'',9.4,9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630588,Makur,Maker,Makur Maker,C,82.25,6'10.25'',83.25,6'11.25'',232.20,85.75,7'1.75'',112.0,9'4.0'',14.5,8.75,9.5,25.5,31.0,11.87,3.28,3.34,,,,,,,16-25,,,,,,,,,,,,,22-30,,,,17-25,2021
2021,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,C,81.0,6'9.0'',82.0,6'10.0'',239.80,85.25,7'1.25'',106.5,8'10.5'',7.8,9.0,9.5,30.5,36.5,11.63,3.3,3.21,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,15-25,2021
2021,1630544,Tre,Mann,Tre Mann,PG,75.25,6'3.25'',76.25,6'4.25'',177.60,76.0,6'4.0'',98.5,8'2.5'',4.1,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630571,Matthew,Mayer,Matthew Mayer,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630540,Miles,McBride,Miles McBride,PG,73.0,6'1.0'',74.5,6'2.5'',195.20,80.75,6'8.75'',99.5,8'3.5'',6.0,9.0,9.5,31.0,38.5,11.08,3.13,3.1,,,,,,,17-25,,,,,,,,,,,,,19-30,,,,13-25,2021
2021,1630558,Davion,Mitchell,Davion Mitchell,PG,72.0,6'0.0'',73.25,6'1.25'',202.40,76.25,6'4.25'',96.5,8'0.5'',6.2,8.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630596,Evan,Mobley,Evan Mobley,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630600,Isaiah,Mobley,Isaiah Mobley,PF,80.0,6'8.0'',81.75,6'9.75'',238.00,87.0,7'3.0'',107.5,8'11.5'',12.9,9.0,10.0,26.5,32.0,12.7,3.5,3.3,,,,,,,16-25,,,,,,,,,,,,,24-30,,,,14-25,2021
2021,1630541,Moses,Moody,Moses Moody,SG,76.5,6'4.5'',78.0,6'6.0'',210.60,84.75,7'0.75'',105.0,8'9.0'',6.8,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630530,Trey,Murphy III,Trey Murphy III,SF,79.5,6'7.5'',81.25,6'9.25'',206.00,84.0,7'0.0'',105.5,8'9.5'',8.1,8.5,9.0,34.0,38.0,11.65,3.32,3.14,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630227,Daishen,Nix,Daishen Nix,PG,75.0,6'3.0'',76.25,6'4.25'',225.60,78.75,6'6.75'',100.0,8'4.0'',11.8,8.5,9.0,29.5,36.5,11.72,3.18,3.0,,,,,,,15-25,,,,,,,,,,,,,,,,,12-25,2021
2021,1630566,John,Petty Jr.,John Petty Jr.,SG,76.5,6'4.5'',77.75,6'5.75'',186.20,81.5,6'9.5'',103.5,8'7.5'',5.6,8.5,9.0,27.5,34.0,11.51,3.17,3.35,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630582,Yves,Pons,Yves Pons,PF,77.5,6'5.5'',78.75,6'6.75'',206.40,84.75,7'0.75'',104.0,8'8.0'',4.0,9.0,9.25,36.0,42.5,10.89,3.05,3.1,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,19-25,2021
2021,1630554,Jason,Preston,Jason Preston,PG,75.0,6'3.0'',76.0,6'4.0'',180.60,80.5,6'8.5'',100.5,8'4.5'',5.45,8.5,9.25,30.5,38.5,10.82,3.08,3.13,,,,,,,13-25,,,,,,,,,,,,,14-30,,,,11-25,2021
2021,1630563,Joshua,Primo,Joshua Primo,SG,76.0,6'4.0'',77.0,6'5.0'',189.00,81.25,6'9.25'',102.5,8'6.5'',6.3,9.0,10.0,30.5,37.5,10.97,3.36,3.22,,,,,,,12-25,,,,,,,,,,,,,16-30,,,,14-25,2021
2021,1630576,Roko,Prkacin,Roko Prkacin,PF,79.5,6'7.5'',81.25,6'9.25'',225.40,83.0,6'11.0'',107.0,8'11.0'',7.0,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1629674,Neemias,Queta,Neemias Queta,C,83.25,6'11.25'',84.5,7'0.5'',248.40,88.0,7'4.0'',112.5,9'4.5'',7.6,9.25,10.5,27.0,33.0,11.85,3.5,3.29,,,,,,,9-25,,,,,,,,,,,,,20-30,,,,10-25,2021
2021,1630559,Austin,Reaves,Austin Reaves,SG,76.5,6'4.5'',77.75,6'5.75'',197.20,78.25,6'6.25'',101.0,8'5.0'',11.0,8.0,8.25,25.0,35.0,10.94,3.19,3.07,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,13-25,2021
2021,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,PF,79.75,6'7.75'',81.0,6'9.0'',242.40,81.75,6'9.75'',105.5,8'9.5'',8.9,9.0,9.75,27.0,32.0,11.64,3.15,3.29,,,,,,,15-25,,,,,,,,,,,,,17-30,,,,12-25,2021
2021,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,6'5.5'',78.5,6'6.5'',206.60,80.25,6'8.25'',100.0,8'4.0'',6.7,8.0,8.0,32.5,39.5,11.51,3.12,3.21,,,,,,,16-25,,,,,,,,,,,,,21-30,,,,16-25,2021
2021,1630549,Day'Ron,Sharpe,Day'Ron Sharpe,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630579,Jericho,Sims,Jericho Sims,C,81.0,6'9.0'',82.0,6'10.0'',250.20,87.25,7'3.25'',106.0,8'10.0'',5.5,9.0,9.75,37.0,44.5,11.59,3.38,3.05,,,,,,,9-25,,,,,,,,,,,,,15-30,,,,12-25,2021
2021,1630531,Jaden,Springer,Jaden Springer,SG,75.0,6'3.0'',76.25,6'4.25'',202.00,79.75,6'7.75'',99.0,8'3.0'',6.3,8.5,9.75,34.5,41.5,11.46,3.1,3.13,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630569,DJ,Steward,DJ Steward,PG,72.75,6'0.75'',73.75,6'1.75'',162.20,79.0,6'7.0'',98.5,8'2.5'',5.0,8.5,9.0,34.5,38.5,11.14,3.1,3.08,,,,,,,14-25,,,,,,,,,,,,,17-30,,,,14-25,2021
2021,1630560,Cam,Thomas,Cam Thomas,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630550,JT,Thor,JT Thor,PF,80.5,6'8.5'',81.25,6'9.25'',203.00,87.25,7'3.25'',110.0,9'2.0'',6.1,9.25,9.5,31.5,35.0,12.19,3.08,3.06,,,,,,,12-25,,,,,,,,,,,,,19-30,,,,15-25,2021
2021,1630225,Isaiah,Todd,Isaiah Todd,PF,80.75,6'8.75'',82.0,6'10.0'',219.00,85.25,7'1.25'',107.5,8'11.5'',6.2,9.0,9.75,28.5,35.5,11.38,3.25,3.31,,,,,,,10-25,,,,,,,,,,,,,17-30,,,,10-25,2021
2021,1630613,Duane,Washington Jr.,Duane Washington Jr.,SG,74.25,6'2.25'',75.75,6'3.75'',196.80,79.75,6'7.75'',101.0,8'5.0'',5.1,8.25,8.75,29.5,35.5,11.5,3.06,3.17,,,,,,,15-25,,,,,,,,,,,,,21-30,,,,15-25,2021
2021,1630570,Trendon,Watford,Trendon Watford,PF,79.5,6'7.5'',80.75,6'8.75'',237.40,86.25,7'2.25'',105.0,8'9.0'',10.1,9.5,9.5,28.0,35.0,11.69,3.23,3.27,,,,,,,9-25,,,,,,,,,,,,,15-30,,,,12-25,2021
2021,1630580,Joe,Wieskamp,Joe Wieskamp,SF,77.75,6'5.75'',79.25,6'7.25'',204.80,83.0,6'11.0'',103.0,8'7.0'',4.1,8.5,9.25,30.0,42.0,10.7,3.18,3.04,,,,,,,17-25,,,,,,,,,,,,,21-30,,,,12-25,2021
2021,1630598,Aaron,Wiggins,Aaron Wiggins,SG-SF,76.5,6'4.5'',77.0,6'5.0'',190.00,81.75,6'9.75'',103.0,8'7.0'',5.0,8.75,8.5,29.5,36.0,11.2,3.0,3.04,,,,,,,19-25,,,,,,,,,,,,,18-30,,,,16-25,2021
2021,1630533,Ziaire,Williams,Ziaire Williams,SF,80.25,6'8.25'',81.75,6'9.75'',188.40,82.25,6'10.25'',106.5,8'10.5'',4.4,9.0,8.75,34.0,39.5,10.69,3.04,3.12,,,,,,,,,,,,,,,,,,,,,,,,,2021
2021,1630589,Moses,Wright,Moses Wright,PF,79.75,6'7.75'',81.0,6'9.0'',225.80,84.75,7'0.75'',107.0,8'11.0'',5.6,9.0,9.5,31.5,38.0,11.2,3.42,3.15,,,,,,,7-25,,,,,,,,,,,,,11-30,,,,7-25,2021
2021,1630593,McKinley,Wright IV,McKinley Wright IV,PG,71.25,5'11.25'',72.25,6'0.25'',192.20,77.25,6'5.25'',94.0,7'10.0'',6.7,8.5,9.0,31.5,38.0,10.76,3.12,3.08,,,,,,,13-25,,,,,,,,,,,,,22-30,,,,14-25,2021
2021,1630681,Marcus,Zegarowski,Marcus Zegarowski,PG,72.75,6'0.75'',74.0,6'2.0'',180.80,74.75,6'2.75'',96.0,8'0.0'',7.2,8.0,9.5,30.0,35.5,11.47,3.26,3.11,,,,,,,15-25,,,,,,,,,,,,,24-30,,,,16-25,2021
2022,1630534,Ochai,Agbaji,Ochai Agbaji,SG,76.5,6' 4.50'',77.75,6' 5.75'',216.80,82.25,6' 10.25'',104.0,8' 8.00'',5.4,8.75,9.5,32.0,39.0,10.77,3.11,3.13,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,81.25,6' 9.25'',82.25,6' 10.25'',230.80,85.75,7' 1.75'',110.5,9' 2.50'',8.9,8.75,9.5,23.5,26.5,12.25,3.3,3.45,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,12-25,2022
2022,1631094,Paolo,Banchero,Paolo Banchero,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631230,Dominick,Barlow,Dominick Barlow,PF,80.75,6' 8.75'',81.75,6' 9.75'',221.00,87.0,7' 3.00'',108.5,9' 0.50'',5.9,9.0,10.5,28.5,34.0,11.29,3.19,3.33,,,,,,,14-25,,,,,,,,,,,,,18-30,,,,9-25,2022
2022,1630699,MarJon,Beauchamp,MarJon Beauchamp,SG,77.25,6' 5.25'',78.5,6' 6.50'',196.60,84.75,7' 0.75'',106.0,8' 10.00'',5.3,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630656,Hugo,Besson,Hugo Besson,SG,76.5,6' 4.50'',77.75,6' 5.75'',180.40,77.5,6' 5.50'',102.0,8' 6.00'',8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4,,,,,,,20-25,,,,,,,,,,,,,22-30,,,,14-25,2022
2022,1631103,Malaki,Branham,Malaki Branham,SG,76.0,6' 4.00'',77.5,6' 5.50'',194.80,82.0,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,29.0,35.0,11.38,3.09,3.17,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631128,Christian,Braun,Christian Braun,SG,77.5,6' 5.50'',79.0,6' 7.00'',209.20,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8.0,8.5,33.5,40.0,11.0,3.13,3.16,,,,,,,12-25,,,,,,,,,,,,,14-30,,,,12-25,2022
2022,1631112,Kendall,Brown,Kendall Brown,SF,78.25,6' 6.25'',79.5,6' 7.50'',201.20,83.0,6' 11.00'',103.0,8' 7.00'',4.9,9.0,9.0,31.5,41.0,11.57,3.05,3.29,,,,,,,8-25,,,,,,,,,,,,,15-30,,,,18-25,2022
2022,1631219,John,Butler Jr.,John Butler Jr.,PF,83.75,6' 11.75'',84.75,7' 0.75'',174.40,86.25,7' 2.25'',112.0,9' 4.00'',4.7,8.5,8.75,26.5,28.5,11.16,3.04,3.33,,,,,,,15-25,,,,,,,,,,,,,15-30,,,,15-25,2022
2022,1630577,Julian,Champagnie,Julian Champagnie,SF,78.25,6' 6.25'',79.75,6' 7.75'',212.40,82.0,6' 10.00'',107.0,8' 11.00'',7.1,8.75,9.25,28.5,34.5,11.39,3.04,3.14,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,16-25,2022
2022,1631113,Kennedy,Chandler,Kennedy Chandler,PG,71.5,5' 11.50'',72.5,6' 0.50'',172.20,77.25,6' 5.25'',97.0,8' 1.00'',4.4,8.5,9.5,31.0,41.5,10.73,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631108,Max,Christie,Max Christie,SG,76.25,6' 4.25'',77.75,6' 5.75'',189.20,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8.0,8.5,32.0,37.5,10.82,3.02,3.07,,,,,,,16-25,,,,,,,,,,,,,18-30,,,,13-25,2022
2022,1630594,Kofi,Cockburn,Kofi Cockburn,C,83.0,6' 11.00'',84.0,7' 0.00'',293.00,88.25,7' 4.25'',110.5,9' 2.50'',8.2,9.75,10.25,29.5,32.5,12.11,3.31,3.33,,,,,,,7-25,,,,,,,,,,,,,14-30,,,,,2022
2022,1630700,Dyson,Daniels,Dyson Daniels,SG,78.0,6' 6.00'',79.5,6' 7.50'',195.20,82.5,6' 10.50'',105.0,8' 9.00'',4.9,8.5,9.75,29.0,34.0,10.81,2.81,3.22,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631098,Johnny,Davis,Johnny Davis,PG,76.25,6' 4.25'',77.75,6' 5.75'',196.40,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631120,JD,Davison,JD Davison,PG,72.5,6' 0.50'',74.5,6' 2.50'',191.80,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,30.0,37.0,11.38,3.23,3.26,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630620,Darius,Days,Darius Days,SF-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631217,Moussa,Diabate,Moussa Diabate,C,81.25,6' 9.25'',82.25,6' 10.25'',216.60,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,29.0,36.5,11.16,2.9,3.26,,,,,,,11-25,,,,,,,,,,,,,19-30,,,,,2022
2022,1631172,Ousmane,Dieng,Ousmane Dieng,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631215,Khalifa,Diop,Khalifa Diop,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631105,Jalen,Duren,Jalen Duren,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631106,Tari,Eason,Tari Eason,PF,78.75,6' 6.75'',80.0,6' 8.00'',217.40,86.0,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631165,Keon,Ellis,Keon Ellis,SG,75.5,6' 3.50'',76.75,6' 4.75'',167.40,80.5,6' 8.50'',102.0,8' 6.00'',3.8,8.0,9.25,28.0,35.5,10.87,3.02,3.18,,,,,,,14-25,,,,,,,,,,,,,25-30,,,,15-25,2022
2022,1630701,Michael,Foster Jr.,Michael Foster Jr.,C,79.75,6' 7.75'',81.25,6' 9.25'',236.60,84.25,7' 0.25'',109.5,9' 1.50'',6.2,8.75,10.0,28.0,32.5,11.49,3.1,3.22,,,,,,,15-25,,,,,,,,,,,,,20-30,,,,14-25,2022
2022,1631221,Collin,Gillespie,Collin Gillespie,PG,73.5,6' 1.50'',74.75,6' 2.75'',195.80,76.0,6' 4.00'',98.0,8' 2.00'',8.6,8.25,9.0,26.5,33.0,10.95,3.01,3.21,,,,,,,18-25,,,,,,,,,,,,,23-30,,,,16-25,2022
2022,1631100,AJ,Griffin,AJ Griffin,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630702,Jaden,Hardy,Jaden Hardy,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631199,Ron,Harper Jr.,Ron Harper Jr.,SF,76.0,6' 4.00'',77.5,6' 5.50'',240.40,85.25,7' 1.25'',105.5,8' 9.50'',14.3,9.5,10.0,26.0,30.5,11.41,3.24,3.4,,,,,,,17-25,,,,,,,,,,,,,22-30,,,,15-25,2022
2022,1631096,Chet,Holmgren,Chet Holmgren,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631127,Harrison,Ingram,Harrison Ingram,SF,77.25,6' 5.25'',79.0,6' 7.00'',232.80,84.25,7' 0.25'',103.5,8' 7.50'',8.3,9.0,10.0,29.5,35.0,11.83,3.26,3.31,,,,,,,12-25,,,,,,,,,,,,,15-30,,,,13-25,2022
2022,1631093,Jaden,Ivey,Jaden Ivey,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631107,Nikola,Jovic,Nikola Jovic,SF,81.5,6' 9.50'',83.0,6' 11.00'',222.60,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630548,Johnny,Juzang,Johnny Juzang,SG,77.25,6' 5.25'',78.5,6' 6.50'',208.60,83.0,6' 11.00'',102.5,8' 6.50'',7.5,8.5,9.5,27.5,32.5,11.03,3.17,3.29,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631130,Ismael,Kamagate,Ismael Kamagate,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631211,Trevor,Keels,Trevor Keels,SG,75.25,6' 3.25'',76.75,6' 4.75'',223.80,79.25,6' 7.25'',101.0,8' 5.00'',13.5,8.25,9.0,24.5,31.0,11.33,3.32,3.27,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631117,Walker,Kessler,Walker Kessler,C,84.25,7' 0.25'',85.0,7' 1.00'',256.00,88.25,7' 4.25'',113.0,9' 5.00'',14.7,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631132,Christian,Koloko,Christian Koloko,C,82.75,6' 10.75'',84.0,7' 0.00'',221.00,89.25,7' 5.25'',113.0,9' 5.00'',5.7,9.0,10.75,28.0,33.5,11.3,3.19,3.27,,,,,,,9-25,,,,,,,,,,,,,15-30,,,,16-25,2022
2022,1631222,Jake,LaRavia,Jake LaRavia,PF,78.75,6' 6.75'',80.0,6' 8.00'',227.20,81.5,6' 9.50'',104.0,8' 8.00'',9.0,8.5,10.25,27.5,34.0,10.58,2.89,3.37,,,,,,,14-25,,,,,,,,,,,,,21-30,,,,17-25,2022
2022,1631171,Justin,Lewis,Justin Lewis,PF,78.25,6' 6.25'',79.5,6' 7.50'',235.40,86.5,7' 2.50'',105.5,8' 9.50'',7.3,9.0,10.5,32.5,35.0,11.49,3.02,3.23,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,9-25,2022
2022,1630604,E.J.,Liddell,E.J. Liddell,PF,77.5,6' 5.50'',79.0,6' 7.00'',243.00,83.75,6' 11.75'',103.5,8' 7.50'',12.2,8.25,9.25,35.5,38.0,11.11,3.23,3.26,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,PF-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631213,Tyrese,Martin,Tyrese Martin,SG-SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631097,Bennedict,Mathurin,Bennedict Mathurin,SG,76.5,6' 4.50'',78.0,6' 6.00'',204.60,81.0,6' 9.00'',104.0,8' 8.00'',5.7,8.5,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630571,Matthew,Mayer,Matthew Mayer,SF,80.0,6' 8.00'',81.25,6' 9.25'',216.40,82.5,6' 10.50'',105.0,8' 9.00'',11.1,9.0,10.25,25.5,31.5,10.74,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631121,Bryce,McGowens,Bryce McGowens,SG,77.25,6' 5.25'',78.5,6' 6.50'',181.20,80.75,6' 8.75'',103.5,8' 7.50'',5.4,8.75,9.5,29.5,34.0,11.12,3.16,3.27,,,,,,,11-25,,,,,,,,,,,,,18-30,,,,13-25,2022
2022,1631159,Leonard,Miller,Leonard Miller,SF,80.5,6' 8.50'',82.0,6' 10.00'',211.00,86.0,7' 2.00'',106.5,8' 10.50'',5.7,9.25,10.5,30.0,36.5,11.11,3.02,3.36,,,,,,,10-25,,,,,,,,,,,,,15-30,,,,,2022
2022,1631125,Josh,Minnott,Josh Minnott,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631198,Aminu,Mohammed,Aminu Mohammed,SG-SF,75.5,6' 3.50'',77.0,6' 5.00'',212.80,83.0,6' 11.00'',104.0,8' 8.00'',5.1,8.75,9.5,29.5,36.0,11.54,3.04,3.33,,,,,,,15-25,,,,,,,,,,,,,23-30,,,,11-25,2022
2022,1631129,Iverson,Molinar,Iverson Molinar,PG,74.25,6' 2.25'',75.25,6' 3.25'',183.20,80.0,6' 8.00'',101.0,8' 5.00'',4.8,8.5,9.5,31.0,38.0,11.23,3.1,3.19,,,,,,,12-25,,,,,,,,,,,,,20-30,,,,10-25,2022
2022,1631168,Jean,Montero,Jean Montero,PG,73.0,6' 1.00'',74.25,6' 2.25'',171.80,77.25,6' 5.25'',98.5,8' 2.50'',7.4,8.0,8.75,29.5,37.0,11.19,3.17,3.17,,,,,,,16-25,,,,,,,,,,,,,21-30,,,,15-25,2022
2022,1631111,Wendell,Moore,Wendell Moore,SG,76.25,6' 4.25'',77.5,6' 5.50'',217.20,84.5,7' 0.50'',101.0,8' 5.00'',7.5,8.75,10.25,32.5,38.5,10.94,3.21,3.3,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631099,Keegan,Murray,Keegan Murray,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1629614,Andrew,Nembhard,Andrew Nembhard,PG,75.0,6' 3.00'',76.5,6' 4.50'',195.60,77.75,6' 5.75'',99.0,8' 3.00'',4.4,8.0,9.5,26.5,35.0,10.46,3.02,3.26,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,PG,72.0,6' 0.00'',73.5,6' 1.50'',180.00,77.75,6' 5.75'',95.5,7' 11.50'',5.3,7.75,9.0,30.5,37.5,11.07,3.1,3.21,,,,,,,8-25,,,,,,,,,,,,,19-30,,,,14-25,2022
2022,1630629,Gabriele,Procida,Gabriele Procida,SG-SF,77.75,6' 5.75'',79.75,6' 7.75'',192.80,80.0,6' 8.00'',106.0,8' 10.00'',3.8,8.0,9.25,29.5,35.0,11.02,3.14,3.07,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631197,Jared,Rhoden,Jared Rhoden,SG-SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
2022,1631115,Orlando,Robinson,Orlando Robinson,C,81.75,6' 9.75'',83.0,6' 11.00'',244.40,88.0,7' 4.00'',111.0,9' 3.00'',9.5,8.75,10.0,23.0,27.5,11.4,3.23,3.55,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,13-25,2022
2022,1631223,David,Roddy,David Roddy,PF,76.5,6' 4.50'',78.0,6' 6.00'',260.80,83.5,6' 11.50'',105.0,8' 9.00'',11.6,8.75,10.0,27.0,35.5,10.75,3.1,3.22,,,,,,,13-25,,,,,,,,,,,,,18-30,,,,13-25,2022
2022,1631157,Ryan,Rollins,Ryan Rollins,SG,74.0,6' 2.00'',75.25,6' 3.25'',179.20,81.75,6' 9.75'',100.5,8' 4.50'',5.0,8.0,8.5,30.5,36.5,11.26,3.28,3.07,,,,,,,15-25,,,,,,,,,,,,,17-30,,,,12-25,2022
2022,1631204,Marcus,Sasser,Marcus Sasser,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
